time.index,time,alameda,alpine,amador,butte,calaveras,colusa,contra.costa,del.norte,el.dorado,fresno,glenn,humboldt,imperial,inyo,kern,kings,lake,lassen,los.angeles,madera,marin,mariposa,mendocino,merced,modoc,mono,monterey,napa,nevada,orange,placer,plumas,riverside,sacramento,san.benito,san.bernardi,san.diego,san.francisc,san.joaquin,san.luis.obi,san.mateo,santa.barbar,santa.clara,santa.cruz,shasta,sierra,siskiyou,solano,sonoma,stanislaus,sutter,tehama,trinity,tulare,tuolumne,ventura,yolo,yuba
77,2011Q1,530330.9436473119,440.2546089449292,7155.453004850241,56321.584809461994,5274.1165261079095,6379.644666014253,269792.1170759727,4355.796643503376,37214.32063537358,272257.5280941161,6045.025278913914,33611.88832224263,38448.163574954975,4561.405105711628,220065.43857122993,28570.23138847575,10291.836153084096,4205.759965178876,3322905.180016294,34027.367364736936,87692.42519847817,3542.349844806171,23495.71141781603,52766.30960882899,1384.889534009023,5647.88658521449,133847.27060019568,54660.08420742538,22750.155106135357,1226930.6871600912,108369.25722476236,3775.843383293442,438858.6781590079,398210.6752627797,11238.88345039103,482001.6620356059,1021913.4136920999,453017.7110707538,167134.14189076563,81281.18982977112,292874.99131538824,143967.19010204746,773182.618479519,75584.65435029694,47103.189858559555,389.5683660888026,9129.634646593991,95838.55591348403,152433.66691404677,135925.97231117534,22060.121051042912,12221.986432259711,1405.9772394333168,112340.76766613814,11152.274015615169,253360.61965675154,58333.79105985758,9262.197343004475
78,2011Q2,535504.5847545811,-44.18677393029725,6883.236667693475,55714.27837110432,5124.34921515337,5758.217424970531,268254.352784712,4282.059056871521,36654.86398547531,265599.9275706996,6093.885389141407,33120.369878293386,37016.82121472376,4347.241017940776,217439.69649809474,27520.152963642155,10063.827763993022,4038.5915308339277,3325069.588259807,31917.664595283495,87051.85559497011,3438.7472485093867,22914.702230850442,52330.701370356124,1372.4840091520366,5531.9165029497135,135744.8963973287,54603.801684488906,22529.257356426297,1225030.9278504716,107624.6235134085,3514.478938451078,440136.3803588002,397457.14998262684,11671.90428325842,484186.6544895998,1023877.7846580292,458871.30068289663,163202.508062796,81290.04663228113,294539.24733866885,145744.11964153004,776916.8008120753,73700.73646971921,46860.315892754435,370.0698966902886,8824.52956603603,95800.58661757056,151165.13679239273,134210.83976641812,22372.258430190366,11724.819007121792,1321.6470886249124,110368.91718160098,10965.717665445107,255300.52247111622,58645.268366972115,9061.396043032046
79,2011Q3,535617.5381349078,641.0643070381417,6920.747583365775,54729.9081181672,5234.216486022983,6315.256171049385,268927.3827758273,4338.485408070567,36931.18899544611,264796.99911998,5957.167589487515,32546.273294301667,39778.1621126084,4337.826805913923,214295.46133665057,27344.646146236013,9644.560170041897,3805.931043385427,3321958.469922472,31803.1119055063,86837.03629993068,3216.134558300812,22407.9349663633,51932.75543319751,1404.039065327597,5365.410631052643,140495.7806306372,55355.76400282745,22381.877228838366,1229689.1811796534,108972.11790658928,3527.063114403218,439889.2407849148,396001.3995877097,10638.045308591583,483555.46532793477,1023039.1545768764,461375.7033463984,163108.86936388435,84199.65382652705,295982.0136370934,149370.04906944724,783217.3298222112,75788.45784502922,46610.27227287397,366.0255514125616,8730.564222482819,94357.15685177989,152266.37874302774,129929.48721463645,21610.980877329515,11656.298431430767,1261.2452885891223,111801.76494818319,11028.187440051857,257591.0441904656,58485.27717403682,8700.500187001997
80,2011Q4,541880.9351793433,192.86757572544667,7238.562693737424,54957.23032611671,5234.317988799294,7516.881468634905,270700.1475809012,4375.659067322043,37117.62687359912,270315.5532367799,5598.92212766595,32598.469510819905,39114.85309385037,4247.527252513616,230273.39588248907,28064.97147558821,10174.776253186486,3959.6123208431895,3337527.7774934517,33997.85903937453,87738.68320389032,3237.768537146228,22200.653747980527,54199.23398526622,1410.5873690905914,5279.785952342025,141645.04080283854,57646.34791294574,22267.710656710977,1232094.2070115847,110411.0011028549,3615.614779010592,443429.69818924274,398789.7779719154,12170.16750120501,488553.2144887013,1030284.644633272,468220.28615527,166982.48531356195,82385.11018362144,298265.74693118525,147293.63842047006,790240.2529913522,75705.15307889272,46323.22417199494,402.3362472554436,8805.271921083013,96620.70211361254,152404.81915569148,136609.70710577915,21593.640158430357,11929.896334533662,1282.1305731420941,115169.55544377524,11042.821081212158,258202.81273372986,59879.66499043958,9041.907377914762
81,2012Q1,551807.9436473119,141.2546089449292,7158.453004850241,57403.584809461994,5279.1165261079095,6486.644666014253,274329.1170759727,4311.796643503376,37150.32063537358,275481.5280941161,6196.025278913914,33498.88832224263,42464.163574954975,4401.405105711628,232978.43857122993,29342.23138847575,10625.836153084096,4162.759965178876,3393385.180016294,36030.367364736936,89895.42519847817,3084.349844806171,23676.71141781603,55080.30960882899,1436.889534009023,5033.255776385515,138086.27060019568,57340.08420742538,22741.155106135357,1246810.6871600912,110915.25722476236,3738.843383293442,447805.6781590079,408077.6752627797,11509.88345039103,495886.6620356059,1040845.4136920999,475805.7110707538,171564.14189076563,83719.18982977112,304289.99131538824,148844.19010204746,805665.618479519,76468.65435029694,47546.189858559555,323.5683660888026,8828.634646593991,97703.55591348403,150444.66691404677,139414.97231117534,22370.121051042912,12119.986432259711,1389.9772394333168,114330.76766613814,10844.274015615169,260878.61965675154,60249.79105985758,9579.197343004475
82,2012Q2,555564.5847545811,646.8132260697028,7150.236667693475,56707.27837110432,5239.34921515337,5788.217424970531,275563.352784712,4140.059056871521,37298.86398547531,267811.9275706996,6020.885389141407,32883.369878293386,38953.82121472376,4373.241017940776,225982.69649809474,27943.152963642155,10343.827763993022,3923.5915308339277,3415017.588259807,33462.664595283495,89951.85559497011,3285.7472485093867,23495.702230850442,53424.701370356124,1463.4840091520366,4622.9165029497135,136689.8963973287,56190.801684488906,22592.257356426297,1255174.9278504716,112543.6235134085,3568.478938451078,450925.3803588002,412603.14998262684,11882.90428325842,498717.6544895998,1053108.7846580292,485668.30068289663,166889.508062796,84315.04663228113,306314.24733866885,149093.11964153004,812879.8008120753,74584.73646971921,47264.315892754435,272.0698966902886,8910.52956603603,97372.58661757056,150281.13679239273,137007.83976641812,22178.258430190366,11763.819007121792,1327.6470886249124,108337.91718160098,11189.717665445107,260070.52247111622,59412.268366972115,9413.396043032046
83,2012Q3,558796.5381349078,554.0643070381417,7136.747583365775,56714.9081181672,5363.216486022983,6426.256171049385,277206.3827758273,4031.485408070567,37176.18899544611,273734.99911998,6086.167589487515,32543.273294301667,41843.1621126084,4229.826805913923,239609.46133665057,27871.646146236013,10297.560170041897,3886.931043385427,3431401.469922472,33351.1119055063,91040.03629993068,3314.134558300812,23170.9349663633,55233.75543319751,1463.039065327597,5288.410631052643,145249.7806306372,58207.76400282745,22237.877228838366,1262282.1811796534,113578.11790658928,3594.063114403218,457235.2407849148,414950.3995877097,11330.045308591583,501313.46532793477,1058410.1545768764,490523.7033463984,167827.86936388435,87324.65382652705,310522.0136370934,152341.04906944724,819919.3298222112,77577.45784502922,47201.27227287397,276.0255514125616,8901.564222482819,96955.15685177989,152779.37874302774,134348.48721463647,22502.980877329515,11809.298431430767,1350.2452885891223,110074.76494818319,11117.187440051857,262130.0441904656,60663.27717403682,9018.500187001997
84,2012Q4,567542.9351793433,432.86757572544667,7157.562693737424,57784.23032611671,5371.317988799294,7171.881468634905,281355.1475809012,4107.659067322043,37733.62687359912,276270.5532367799,6278.92212766595,32790.46951081991,41123.85309385037,4315.527252513616,247037.39588248907,28182.97147558821,10428.776253186486,4028.4825255879236,3463598.7774934517,35569.85903937453,91697.68320389032,3306.768537146228,23208.653747980527,56323.23398526622,1541.5873690905914,5441.785952342025,147108.04080283854,59847.34791294574,22870.710656710977,1274960.2070115847,115716.0011028549,3724.614779010592,464105.69818924274,418408.7779719154,12660.16750120501,509500.2144887013,1065671.644633272,498497.28615527,173828.48531356195,86593.11018362144,313543.74693118525,154436.63842047006,829538.2529913522,78863.15307889272,46622.22417199494,265.3362472554436,8924.271921083013,99556.70211361254,154452.81915569148,139835.70710577915,22604.640158430357,12259.896334533662,1385.1305731420941,111686.55544377524,11105.821081212158,266324.8127337299,60191.66499043958,9329.907377914762
85,2013Q1,572301.9436473119,-123.74539105507083,7047.453004850241,59361.584809461994,5441.1165261079095,6782.644666014253,283169.1170759727,4289.796643503376,39127.32063537358,285057.5280941161,6396.025278913914,33352.88832224263,42014.163574954975,4340.405105711628,244937.43857122993,29535.23138847575,10790.836153084096,4206.759965178876,3502115.180016294,37127.367364736936,92535.42519847817,3244.349844806171,24610.71141781603,56020.30960882899,1463.889534009023,4625.88658521449,138614.27060019568,58522.08420742538,23045.155106135357,1289952.6871600912,117884.25722476236,3780.843383293442,468703.6781590079,422342.6752627797,13013.88345039103,509808.6620356059,1074735.4136921,506627.7110707538,175113.14189076563,87079.18982977112,319204.99131538824,151480.19010204746,838974.618479519,78968.65435029694,47500.189858559555,305.5683660888026,9040.634646593991,100980.55591348403,156344.66691404677,142874.97231117534,22950.121051042912,12190.986432259711,1480.9772394333168,116363.76766613814,11042.274015615169,266685.6196567515,61098.79105985758,9668.197343004475
86,2013Q2,576323.5847545811,244.81322606970272,6983.236667693475,60076.27837110432,5558.34921515337,6548.217424970531,285200.352784712,4347.059056871521,38949.86398547531,284938.9275706996,6205.885389141407,33252.369878293386,41678.82121472376,4279.241017940776,244322.69649809474,28849.152963642155,10747.827763993022,3986.5915308339277,3510967.588259807,37493.664595283495,93708.85559497011,3322.7472485093867,24776.702230850442,56089.701370356124,1504.4840091520366,4893.9165029497135,142688.8963973287,60198.801684488906,23074.257356426297,1297304.9278504716,119512.6235134085,3769.478938451078,473677.3803588002,422262.14998262684,12520.90428325842,515398.6544895998,1080734.7846580292,512842.30068289663,174410.508062796,87944.04663228113,322836.24733866885,152635.11964153004,846729.8008120753,78379.73646971921,47853.315892754435,283.0698966902886,8728.52956603603,101204.58661757056,157235.13679239273,143340.83976641812,22932.258430190366,12346.819007121792,1424.6470886249124,118529.91718160098,10946.717665445107,266418.5224711162,61319.268366972115,9842.396043032046
87,2013Q3,576434.5381349078,542.0643070381417,6987.747583365775,60329.9081181672,5653.216486022983,6641.256171049385,286846.3827758273,4305.485408070567,38761.18899544611,281011.99911998,6073.167589487515,32908.27329430167,42585.1621126084,4372.826805913923,247715.46133665057,28102.646146236013,11211.560170041897,4051.931043385427,3542309.469922472,35312.1119055063,93735.03629993068,3388.134558300812,24331.9349663633,56022.75543319751,1497.039065327597,5631.410631052643,150237.7806306372,60861.76400282745,23105.877228838366,1299085.1811796534,120939.11790658928,3598.063114403218,476235.2407849148,420788.3995877097,12103.045308591583,519422.46532793477,1084094.1545768764,514541.7033463984,175737.86936388435,87578.65382652705,327080.0136370934,152870.04906944724,854629.3298222112,79437.45784502922,47583.27227287397,278.0255514125616,8710.564222482819,101421.15685177989,158397.37874302774,139226.48721463647,22997.980877329515,12393.298431430767,1387.2452885891223,115294.76494818319,10931.187440051857,265369.0441904656,61744.27717403682,9512.500187001997
88,2013Q4,582507.9351793433,445.86757572544667,7146.562693737424,61080.23032611671,5746.317988799294,6679.881468634905,291080.1475809012,4225.659067322043,39036.62687359912,289593.5532367799,6485.92212766595,33109.46951081991,43014.85309385037,4459.527252513616,256321.39588248907,28567.97147558821,11172.776253186486,4130.7175034180245,3563538.7774934517,36977.85903937453,94269.68320389032,3286.768537146228,23744.653747980527,57876.23398526622,1478.5873690905914,5239.785952342025,149483.04080283854,62235.34791294574,23058.710656710977,1304193.2070115847,121797.0011028549,3707.614779010592,486531.69818924274,429293.7779719154,12391.16750120501,528260.2144887013,1095648.644633272,518825.28615527,177122.48531356195,88562.11018362144,329602.74693118525,155340.63842047006,863250.2529913522,80246.15307889272,47707.22417199494,277.3362472554436,8949.271921083013,102557.70211361254,161070.81915569148,143058.70710577915,22523.640158430357,12403.896334533662,1397.1305731420941,117560.55544377524,10992.821081212158,270721.8127337299,61578.66499043958,9538.907377914762
89,2014Q1,587123.9436473119,396.5721073371274,7122.453004850241,62147.584809461994,5797.1165261079095,6891.644666014253,291130.1170759727,4312.796643503376,40180.32063537358,290200.5280941161,6400.025278913914,33538.88832224263,45359.163574954975,4333.405105711628,252338.43857122993,30613.23138847575,11546.836153084096,4401.759965178876,3598506.180016294,39091.367364736936,95151.42519847817,3257.349844806171,25274.71141781603,57931.30960882899,1463.889534009023,4760.88658521449,145046.27060019568,61912.08420742538,23735.155106135357,1316460.6871600912,123005.25722476236,3876.843383293442,498517.6781590079,429081.6752627797,13365.88345039103,533957.6620356059,1100539.4136921,530902.7110707538,180523.14189076563,90295.18982977112,335021.99131538824,155514.19010204746,874315.618479519,80779.65435029694,49909.189858559555,331.5683660888026,8981.634646593991,103859.55591348403,164597.66691404677,146593.97231117534,23172.121051042912,12873.986432259711,1542.9772394333168,119120.76766613814,11093.274015615169,272965.6196567515,63434.79105985758,9866.197343004475
90,2014Q2,594776.5847545811,247.81322606970272,6997.236667693475,61824.27837110432,5811.34921515337,6284.217424970531,291426.352784712,4298.059056871521,39933.86398547531,290704.9275706996,6408.885389141407,33670.369878293386,46215.82121472376,4366.241017940776,252593.69649809474,30002.152963642155,11459.827763993022,4224.591530833927,3596887.588259807,39746.664595283495,95555.85559497011,3479.7472485093867,25113.702230850442,57770.701370356124,1531.4840091520366,4734.9165029497135,150357.8963973287,63324.801684488906,23622.257356426297,1322261.9278504716,123452.6235134085,3805.478938451078,500297.3803588002,431161.14998262684,13609.90428325842,537061.6544895998,1104850.7846580292,539473.3006828966,180679.508062796,90485.04663228113,337788.24733866885,157672.11964153004,880331.8008120753,80316.73646971921,49324.315892754435,298.0698966902886,8917.52956603603,103623.58661757056,164767.13679239273,147464.83976641812,23133.258430190366,12875.819007121792,1501.6470886249124,119027.91718160098,11189.717665445107,270863.5224711162,63515.268366972115,9819.396043032046
91,2014Q3,594253.5381349078,565.0643070381417,7138.747583365775,61218.9081181672,5850.216486022983,6804.256171049385,293072.3827758273,4137.485408070567,39828.18899544611,283063.99911998,6369.167589487515,33011.27329430167,43023.1621126084,4288.826805913923,252180.46133665057,28753.646146236013,11241.560170041897,4201.931043385427,3602568.469922472,37057.1119055063,95631.03629993068,3390.134558300812,24785.9349663633,57377.75543319751,1455.039065327597,5540.410631052643,155192.7806306372,62612.76400282745,23664.877228838366,1324353.1811796534,124956.11790658928,3669.063114403218,504018.2407849148,433407.3995877097,12549.045308591583,541921.4653279348,1110827.1545768764,544992.7033463984,180550.86936388435,90263.65382652705,341105.0136370934,157289.04906944724,887901.3298222112,80833.45784502922,49327.27227287397,272.0255514125616,9318.564222482819,102917.15685177989,164079.37874302774,144445.48721463647,23153.980877329515,12802.298431430767,1418.2452885891223,116572.76494818319,11327.187440051857,269958.0441904656,64002.27717403682,9398.500187001997
92,2014Q4,599518.9351793433,430.86757572544667,7181.562693737424,62586.23032611671,5884.317988799294,7264.881468634905,295301.1475809012,4216.659067322043,39671.62687359912,292815.5532367799,6192.92212766595,33245.46951081991,44537.85309385037,4304.527252513616,261618.39588248907,31073.97147558821,11235.776253186486,4808.7175034180245,3629530.7774934517,37265.85903937453,95614.68320389032,3512.768537146228,24027.653747980527,58054.23398526622,1429.5873690905914,5278.785952342025,152414.04080283854,64231.34791294574,23596.710656710977,1341276.2070115847,126779.0011028549,3707.614779010592,513683.69818924274,436174.7779719154,12706.16750120501,557454.2144887013,1120640.644633272,551932.28615527,182333.48531356195,91555.11018362144,345282.74693118525,159133.63842047006,898594.2529913522,80817.15307889272,49308.22417199494,267.3362472554436,9346.271921083013,104372.70211361254,165395.81915569148,145865.70710577915,23534.640158430357,12908.896334533662,1563.1305731420941,115485.55544377524,11453.821081212158,272384.8127337299,63369.66499043958,9577.907377914762
93,2015Q1,611370.9436473119,350.4750338524404,7302.453004850241,62722.584809461994,6244.1165261079095,6933.644666014253,296391.1170759727,4280.796643503376,40873.32063537358,300470.5280941161,6914.025278913914,34038.88832224263,44999.163574954975,4633.405105711628,255177.43857122993,31936.23138847575,11431.836153084096,4508.759965178876,3641850.180016294,36200.367364736936,96027.42519847817,3483.349844806171,25406.71141781603,58552.30960882899,1411.889534009023,5208.88658521449,147669.27060019568,64104.08420742538,24081.155106135357,1358753.6871600912,127905.25722476236,3748.843383293442,522099.6781590079,439387.6752627797,13653.88345039103,563506.6620356059,1129009.4136921,560160.7110707538,189531.14189076563,94013.18982977112,345162.99131538824,159633.19010204746,912035.618479519,83618.65435029694,50945.189858559555,264.5683660888026,9453.634646593991,106106.55591348403,168152.66691404677,151305.97231117534,23854.121051042912,13166.986432259711,1680.9772394333168,124726.76766613814,11577.274015615169,273587.6196567515,65954.79105985758,9925.197343004475
94,2015Q2,619194.5847545811,170.81322606970272,7406.236667693475,63220.27837110432,6244.34921515337,6553.217424970531,297238.352784712,4224.059056871521,40672.86398547531,298625.9275706996,6833.885389141407,34234.369878293386,45079.82121472376,4607.241017940776,252281.69649809474,31470.152963642155,11786.827763993022,4373.591530833927,3656963.588259807,37772.664595283495,96832.85559497011,3576.7472485093867,25503.702230850442,58802.701370356124,1524.4840091520366,4663.9165029497135,154037.8963973287,65398.801684488906,23518.257356426297,1362795.9278504716,128674.6235134085,3798.478938451078,527722.3803588002,442961.14998262684,13433.90428325842,563305.6544895998,1134858.7846580292,568565.3006828966,190062.508062796,94718.04663228113,348374.24733866885,159397.11964153004,920130.8008120753,83761.73646971921,50788.315892754435,262.0698966902886,9132.52956603603,106670.58661757056,169999.13679239273,152019.83976641812,24548.258430190366,13366.819007121792,1657.6470886249124,126676.91718160098,11621.717665445107,270525.5224711162,66737.26836697212,10136.396043032046
95,2015Q3,623949.5381349078,512.0643070381417,7308.747583365775,63616.9081181672,6168.216486022983,7151.256171049385,299968.3827758273,4145.485408070567,42021.18899544611,291716.99911998,6906.167589487515,33969.27329430167,47071.1621126084,4606.826805913923,248544.46133665057,30602.646146236013,11226.560170041897,4268.931043385427,3691656.469922472,35703.1119055063,96489.03629993068,3497.134558300812,24621.9349663633,58901.75543319751,1425.039065327597,5790.410631052643,160405.7806306372,65410.76400282745,24002.877228838366,1373135.1811796534,132051.1179065893,3539.063114403218,536313.2407849148,447727.3995877097,12410.045308591583,570462.4653279348,1149985.1545768764,576975.7033463984,191296.86936388435,93861.65382652705,353839.0136370934,160894.04906944724,934300.3298222112,83702.45784502922,50838.27227287397,185.02555141256158,9298.564222482819,106502.15685177989,169936.37874302774,148117.48721463647,24908.980877329515,13437.298431430767,1616.2452885891223,127525.76494818319,11715.187440051857,271330.0441904656,65803.27717403682,9909.500187001997
96,2015Q4,629407.9351793433,399.86757572544667,7168.562693737424,63828.23032611671,6111.317988799294,6974.881468634905,303967.1475809012,4166.659067322043,41302.62687359912,301958.5532367799,6792.92212766595,34328.46951081991,45887.85309385037,4547.527252513616,256224.39588248907,31860.97147558821,11149.776253186486,4736.7175034180245,3729242.7774934517,35644.85903937453,97349.68320389032,3507.768537146228,23878.653747980527,60043.23398526622,1422.5873690905914,5411.785952342025,157437.04080283854,64348.34791294574,23967.710656710977,1388922.2070115847,133186.0011028549,3612.614779010592,548236.6981892427,453051.7779719154,12920.16750120501,581786.2144887013,1158534.644633272,586336.28615527,192258.48531356195,94508.11018362144,356155.74693118525,163037.63842047006,943741.2529913522,84041.15307889272,50605.22417199494,196.33624725544362,9418.271921083013,108290.70211361254,169257.81915569148,152583.70710577915,24754.640158430357,13449.896334533662,1644.1305731420941,122892.55544377524,11698.821081212158,274523.8127337299,66025.66499043959,10122.907377914762
97,2016Q1,632684.9436473119,369.2546089449292,7134.453004850241,64447.584809461994,6685.1165261079095,7033.644666014253,309044.1170759727,4168.796643503376,42324.32063537358,307961.5280941161,6899.025278913914,35035.88832224263,47246.163574954975,4650.405105711628,255038.43857122993,32286.23138847575,11838.836153084096,4263.759965178876,3756686.180016294,38134.367364736936,98296.42519847817,3518.349844806171,25747.71141781603,59048.30960882899,1486.889534009023,5405.88658521449,150765.27060019568,64513.08420742538,24666.155106135357,1400122.6871600912,134901.25722476238,3720.843383293442,552827.6781590079,458954.6752627797,14520.88345039103,584475.6620356059,1165201.4136921,595843.7110707538,195970.14189076563,93392.18982977112,355929.99131538824,161785.19010204746,945527.618479519,86211.65435029694,52293.189858559555,273.5683660888026,9617.634646593991,110066.55591348403,173135.66691404677,154516.97231117534,24685.121051042912,13293.986432259711,1689.9772394333168,128451.76766613814,11879.274015615169,274742.6196567515,67322.79105985758,10442.197343004475
98,2016Q2,641408.5847545811,640.8132260697028,7174.236667693475,65790.27837110432,6534.34921515337,6725.217424970531,310742.352784712,4393.059056871521,42958.86398547531,310639.9275706996,7084.885389141407,35603.369878293386,42292.82121472376,4603.241017940776,254287.69649809474,31812.152963642155,12148.827763993022,4223.591530833927,3779230.588259807,39637.664595283495,98975.85559497011,3189.7472485093867,26032.702230850442,60188.701370356124,1588.4840091520366,5295.9165029497135,158773.8963973287,65842.8016844889,24638.257356426297,1403699.9278504716,137453.6235134085,3826.478938451078,559258.3803588002,464345.14998262684,14431.90428325842,582068.6544895998,1173759.7846580292,602537.3006828966,196131.508062796,94138.04663228113,357986.24733866885,161331.11964153004,952632.8008120753,86206.73646971921,53010.315892754435,260.0698966902886,9543.52956603603,110771.58661757056,175076.13679239273,155770.83976641812,25709.258430190366,13795.819007121792,1706.6470886249124,132335.917181601,12051.717665445107,274053.5224711162,67574.26836697212,10635.396043032046
99,2016Q3,645027.5381349078,592.0643070381417,7042.747583365775,65342.9081181672,6382.216486022983,6732.256171049385,312117.3827758273,4336.485408070567,44065.18899544611,302203.99911998,7031.167589487515,34551.27329430167,44077.1621126084,4647.826805913923,247255.46133665057,30108.646146236013,11699.560170041897,3921.931043385427,3773535.469922472,36094.1119055063,98930.03629993068,3084.134558300812,24978.9349663633,59030.75543319751,1507.039065327597,5839.410631052643,161379.7806306372,65306.76400282745,24572.877228838366,1406224.1811796534,139128.1179065893,3648.063114403218,560448.2407849148,464595.3995877097,13506.045308591583,585022.4653279348,1179240.1545768764,605911.7033463984,196894.86936388435,93196.65382652705,361145.0136370934,161499.04906944724,962067.3298222112,85065.45784502922,52047.27227287397,185.02555141256158,9650.564222482819,109360.15685177989,174356.37874302774,153936.48721463647,25898.980877329515,13837.298431430767,1553.2452885891223,129322.76494818319,12208.187440051857,274739.0441904656,68559.27717403682,10204.500187001997
100,2016Q4,648511.9351793433,487.86757572544667,7018.562693737424,65925.23032611671,6298.317988799294,6859.881468634905,314731.1475809012,4327.659067322043,43638.62687359912,305093.5532367799,6587.92212766595,34768.46951081991,45641.85309385037,4596.527252513616,258095.39588248907,31268.97147558821,11744.776253186486,4394.7175034180245,3778239.7774934517,37590.85903937453,98352.68320389032,3156.768537146228,23836.653747980527,59443.23398526622,1490.5873690905914,5464.785952342025,157342.04080283854,64814.34791294574,24527.710656710977,1423261.2070115847,139261.0011028549,3708.614779010592,571750.6981892427,467371.7779719154,14212.16750120501,592024.2144887013,1181673.644633272,608035.28615527,200075.48531356195,94004.11018362144,360859.74693118525,162979.63842047006,962123.2529913522,85315.15307889272,52198.22417199494,176.33624725544362,9838.271921083013,110773.70211361254,172986.81915569148,156283.70710577915,25279.640158430357,13796.896334533662,1593.1305731420941,127707.55544377524,12292.821081212158,274765.8127337299,67899.66499043959,10371.907377914762
